geneid	funcatid	gotermid	pubmedid
NCU07562	12.01	 GO:0007046	PMID:15486203
NCU07562	70.03	 GO:0005737	PMID:15486203
NCU07564	20.01.01.01.01.01	 GO:0015892	PMID:15486203
NCU07564	34.01.01.01	 GO:0006875	PMID:15486203
NCU07567	14.01	 GO:0006457	PMID:15486203
NCU07574	16.01	 GO:0005515	PMID:15486203
NCU07574	16.03.03	 GO:0003723	PMID:15486203
NCU07574	20.09.01	 GO:0051169	PMID:15486203
NCU07580	10.03.01	 GO:0000074	PMID:15486203
NCU07580	16.19.03	 GO:0005524	PMID:15486203
NCU07580	34.11	 GO:0051606	PMID:15486203
NCU07580	40.01	 GO:0016049	PMID:15486203
NCU07584	14.04	 GO:0006605	PMID:15486203
NCU07584	20.09.13	 GO:0007034	PMID:15486203
NCU07585	01.01	 GO:0006520	PMID:15486203
NCU07585	01.02.07	 GO:0006792	PMID:15486203
NCU07589	01.01.03	 GO:0009064	PMID:15486203
NCU07590	01.03	 GO:0009117	PMID:15486203
NCU07607	20.01.03	 GO:0008643	PMID:15486203
NCU07608	01.05	 GO:0005975	PMID:15486203
NCU07608	02.07.03	 GO:0009052	PMID:15486203
NCU07609	20.01.03	 GO:0008643	PMID:15486203
NCU07609	20.01.25	 GO:0051181	PMID:15486203
NCU07610	01.02	 GO:0006807	PMID:15486203
NCU07617	11.02.03.04	 GO:0045449	PMID:15486203
NCU07619	01.05	 GO:0005975	PMID:15486203
NCU07620	10.03.01	 GO:0000074	PMID:15486203
NCU07620	10.03.03	 GO:0000910	PMID:15486203
NCU07620	20.01.03	 GO:0008643	PMID:15486203
NCU07621	34.01.01.01	 GO:0006875	PMID:15486203
NCU07624	10.01.09.05	 GO:0006265	PMID:15486203
NCU07654	11.04.03.05	 GO:0031123	PMID:15486203
NCU07654	70.10	 GO:0005634	PMID:15486203
NCU07659	01.05	 GO:0005975	PMID:15486203
NCU07659	02.01	 GO:0006096	PMID:15486203
NCU07659	70.16	 GO:0005739	PMID:15486203
NCU07662	14.04	 GO:0006605	PMID:15486203
NCU07669	11.02.03.04.01	 GO:0016563	PMID:15486203
NCU07670	11.04.03.01	 GO:0008380	PMID:15486203
NCU07670	70.16	 GO:0005739	PMID:15486203
NCU07679	10.03.04.03	 GO:0030261	PMID:15486203
NCU07679	10.03.04.05	 GO:0007059	PMID:15486203
NCU07679	42.10.03	 GO:0051276	PMID:15486203
NCU07679	70.10.03	 GO:0005694	PMID:15486203
NCU07683	11.04.03.01	 GO:0008380	PMID:15486203
NCU07683	70.10	 GO:0005634	PMID:15486203
NCU07690	01.01.06.05	 GO:0006555	PMID:15486203
NCU07690	01.02	 GO:0006807	PMID:15486203
NCU07690	01.07.01	 GO:0051188	PMID:15486203
NCU07690	16.21.07	 GO:0051287	PMID:15486203
NCU07691	01.06	 GO:0006629	PMID:15486203
NCU07697	01.05	 GO:0005975	PMID:15486203
NCU07697	02.10	 GO:0006099	PMID:15486203
NCU07697	70.16	 GO:0005739	PMID:15486203
NCU07700	12.04.02	 GO:0006414	PMID:15486203
NCU07702	20.01.03	 GO:0008643	PMID:15486203
NCU07709	34.01.01.01	 GO:0006875	PMID:15486203
NCU07711	20.01.01.01	 GO:0006812	PMID:15486203
NCU07711	20.09.13	 GO:0007034	PMID:15486203
NCU07711	34.01.01.01	 GO:0006875	PMID:15486203
NCU07711	34.01.01.03	 GO:0030641	PMID:15486203
NCU07711	70.25	 GO:0005764	PMID:15486203
NCU07712	12.01	 GO:0007046	PMID:15486203
NCU07717	16.03.01	 GO:0003677	PMID:15486203
NCU07719	01.06	 GO:0006629	PMID:15486203
NCU07720	20.01.27	 GO:0015893	PMID:15486203
NCU07722	11.04.01	 GO:0006364	PMID:15486203
NCU07722	12.01	 GO:0007046	PMID:15486203
NCU07723	01.20	 GO:0019748	PMID:15486203
NCU07724	11.02.03.04	 GO:0045449	PMID:15486203
NCU07724	16.01	 GO:0005515	PMID:15486203
NCU07725	01.01.09	 GO:0009072	PMID:15486203
NCU07728	11.02.03.04	 GO:0045449	PMID:15486203
NCU07728	16.03.01	 GO:0003677	PMID:15486203
NCU07728	34.01.01.01	 GO:0006875	PMID:15486203
NCU07732	01.01.03.05.01	 GO:0006526	PMID:15486203
NCU07732	01.01.03.05.02	 GO:0006527	PMID:15486203
NCU07732	70.16	 GO:0005739	PMID:15486203
NCU07733	02.13	 GO:0045333	PMID:15486203
NCU07733	02.25	 GO:0019395	PMID:15486203
NCU07733	70.16	 GO:0005739	PMID:15486203
NCU07734	10.03.01	 GO:0000074	PMID:15486203
NCU07734	20.09.07.03	 GO:0006888	PMID:15486203
NCU07734	42.04.03	 GO:0030036	PMID:15486203
NCU07735	16.03.01	 GO:0003677	PMID:15486203
NCU07736	20.01.27	 GO:0015893	PMID:15486203
NCU07736	20.09.16	 GO:0046903	PMID:15486203
NCU07737	01.20	 GO:0019748	PMID:15486203
NCU07740	20.01.27	 GO:0015893	PMID:15486203
NCU07740	20.09.16	 GO:0046903	PMID:15486203
NCU07741	01.06	 GO:0006629	PMID:15486203
NCU07742	34.01.01.01	 GO:0006875	PMID:15486203
NCU07746	14.04	 GO:0006605	PMID:15486203
NCU07746	70.07	 GO:0005783	PMID:15486203
NCU07754	20.01.07	 GO:0006865	PMID:15486203
NCU07756	02.13.03	 GO:0009060	PMID:15486203
NCU07756	70.16	 GO:0005739	PMID:15486203
NCU07757	11.02.03.04	 GO:0045449	PMID:15486203
NCU07757	70.10	 GO:0005634	PMID:15486203
NCU07760	01.05.03	 GO:0000272	PMID:15486203
NCU07761	01.06	 GO:0006629	PMID:15486203
NCU07765	01.20	 GO:0019748	PMID:15486203
NCU07773	01.03.04	 GO:0006220	PMID:15486203
NCU07774	01.07.01	 GO:0051188	PMID:15486203
NCU07775	11.02.03.01	 GO:0006350	PMID:15486203
NCU07779	01.05.25	 GO:0043609	PMID:15486203
NCU07788	11.02.03.04	 GO:0045449	PMID:15486203
NCU07794	01.07.01	 GO:0051188	PMID:15486203
NCU07794	20.01.15	 GO:0006818	PMID:15486203
NCU07794	70.16	 GO:0005739	PMID:15486203
NCU07805	18.02.01.01	 GO:0043085	PMID:15486203
NCU07807	01.05.02.07	 GO:0009313	PMID:15486203
NCU07807	02.01	 GO:0006096	PMID:15486203
NCU07807	02.07	 GO:0006098	PMID:15486203
NCU07819	01.02	 GO:0006807	PMID:15486203
NCU07820	20.01.03	 GO:0008643	PMID:15486203
NCU07821	01.02	 GO:0006807	PMID:15486203
NCU07826	70.03	 GO:0005737	PMID:15486203
NCU07828	34.01.01.01	 GO:0006875	PMID:15486203
NCU07831	12.04.01	 GO:0006413	PMID:15486203
NCU07832	10.03.01	 GO:0000074	PMID:15486203
NCU07832	11.04.03.01	 GO:0008380	PMID:15486203
NCU07832	70.10	 GO:0005634	PMID:15486203
NCU07836	01.07.01	 GO:0051188	PMID:15486203
NCU07839	11.04.03.01	 GO:0008380	PMID:15486203
NCU07842	70.19	 GO:0005777	PMID:15486203
NCU07843	01.05.25	 GO:0043609	PMID:15486203
NCU07843	11.02.03.04.03	 GO:0016564	PMID:15486203
NCU07846	11.02.03.04	 GO:0045449	PMID:15486203
NCU07852	70.16	 GO:0005739	PMID:15486203
NCU07853	01.03.01.01	 GO:0006195	PMID:15486203
NCU07857	70.03	 GO:0005737	PMID:15486203
NCU07859	01.06	 GO:0006629	PMID:15486203
NCU07860	01.05.02.07	 GO:0009313	PMID:15486203
NCU07861	20.01.03	 GO:0008643	PMID:15486203
NCU07864	40.01	 GO:0016049	PMID:15486203
NCU07865	70.10	 GO:0005634	PMID:15486203
NCU07868	12.04.01	 GO:0006413	PMID:15486203
NCU07868	16.03.03	 GO:0003723	PMID:15486203
NCU07868	70.03	 GO:0005737	PMID:15486203
NCU07870	10.01.03	 GO:0006260	PMID:15486203
NCU07870	70.10	 GO:0005634	PMID:15486203
NCU07872	10.03.01	 GO:0000074	PMID:15486203
NCU07872	14.07.03	 GO:0006468	PMID:15486203
NCU07879	20.09.04	 GO:0006839	PMID:15486203
NCU07879	34.01.01.01	 GO:0006875	PMID:15486203
NCU07879	70.16	 GO:0005739	PMID:15486203
NCU07883	11.02.03.04	 GO:0045449	PMID:15486203
NCU07883	16.03.03	 GO:0003723	PMID:15486203
NCU07884	20.01.01	 GO:0006811	PMID:15486203
NCU07884	20.01.03	 GO:0008643	PMID:15486203
NCU07884	20.09.04	 GO:0006839	PMID:15486203
NCU07884	70.16	 GO:0005739	PMID:15486203
NCU07885	10.01.09.05	 GO:0006265	PMID:15486203
NCU07885	14.07.09	 GO:0018126	PMID:15486203
NCU07885	70.10	 GO:0005634	PMID:15486203
NCU07887	01.03.07	 GO:0009262	PMID:15486203
NCU07889	11.04.03.03	 GO:0006370	PMID:15486203
NCU07893	10.01.09.05	 GO:0006265	PMID:15486203
NCU07893	11.02.03.04	 GO:0045449	PMID:15486203
NCU07893	42.10.03	 GO:0051276	PMID:15486203
NCU07897	34.11.03.07	 GO:0019236	PMID:15486203
NCU07898	01.05.03	 GO:0000272	PMID:15486203
NCU07906	01.05	 GO:0005975	PMID:15486203
NCU07914	01.05	 GO:0005975	PMID:15486203
NCU07914	02.01	 GO:0006096	PMID:15486203
NCU07914	70.03	 GO:0005737	PMID:15486203
NCU07916	01.20	 GO:0019748	PMID:15486203
NCU07920	01.05.11.07.01	 GO:0019439	PMID:15486203
NCU07922	12.04.01	 GO:0006413	PMID:15486203
NCU07922	70.03	 GO:0005737	PMID:15486203
NCU07926	12.10	 GO:0004812	PMID:15486203
NCU07926	70.03	 GO:0005737	PMID:15486203
NCU07927	20.09.04	 GO:0006839	PMID:15486203
NCU07927	70.16	 GO:0005739	PMID:15486203
NCU07929	12.04.01	 GO:0006413	PMID:15486203
NCU07930	01.07.01	 GO:0051188	PMID:15486203
NCU07931	01.05	 GO:0005975	PMID:15486203
NCU07935	10.03.01	 GO:0000074	PMID:15486203
NCU07936	01.06	 GO:0006629	PMID:15486203
NCU07936	14.07.04	 GO:0006473	PMID:15486203
NCU07937	01.06	 GO:0006629	PMID:15486203
NCU07938	20.01.27	 GO:0015893	PMID:15486203
NCU07939	20.09.07.03	 GO:0006888	PMID:15486203
NCU07939	70.07	 GO:0005783	PMID:15486203
NCU07942	11.04.01	 GO:0006364	PMID:15486203
NCU07944	02.07	 GO:0006098	PMID:15486203
NCU07947	34.11.03.07	 GO:0019236	PMID:15486203
NCU07953	02.13	 GO:0045333	PMID:15486203
NCU07953	70.16	 GO:0005739	PMID:15486203
NCU07956	14.10	 GO:0006461	PMID:15486203
NCU07956	16.01	 GO:0005515	PMID:15486203
NCU07956	70.10	 GO:0005634	PMID:15486203
NCU07958	01.06.05	 GO:0006633	PMID:15486203
NCU07958	70.19	 GO:0005777	PMID:15486203
NCU07964	01.06	 GO:0006629	PMID:15486203
NCU07965	01.05	 GO:0005975	PMID:15486203
NCU07965	70.07	 GO:0005783	PMID:15486203
NCU07966	20.01.01.01	 GO:0006812	PMID:15486203
NCU07966	20.03.22	 GO:0042626	PMID:15486203
NCU07966	34.01.01.01	 GO:0006875	PMID:15486203
NCU07969	14.07.03	 GO:0006468	PMID:15486203
NCU07974	01.05.03	 GO:0000272	PMID:15486203
NCU07982	01.01.11.02.01	 GO:0009097	PMID:15486203
NCU07982	01.01.11.03.01	 GO:0009099	PMID:15486203
NCU07987	01.01.06.05.01	 GO:0009086	PMID:15486203
NCU07988	14.04	 GO:0006605	PMID:15486203
NCU07988	16.19.03	 GO:0005524	PMID:15486203
NCU07988	20.03.22	 GO:0042626	PMID:15486203
NCU07988	20.09.04	 GO:0006839	PMID:15486203
NCU07988	20.09.07.03	 GO:0006888	PMID:15486203
NCU07988	70.07	 GO:0005783	PMID:15486203
NCU07988	70.16	 GO:0005739	PMID:15486203
NCU07992	11.02.03.04	 GO:0045449	PMID:15486203
NCU07992	70.10	 GO:0005634	PMID:15486203
NCU07993	14.07	 GO:0006464	PMID:15486203
NCU07999	42.01	 GO:0007047	PMID:15486203
NCU08001	32.01	 GO:0006950	PMID:15486203
NCU08001	34.11.12	 GO:0009594	PMID:15486203
NCU08002	01.06	 GO:0006629	PMID:15486203
NCU08002	70.16	 GO:0005739	PMID:15486203
NCU08002	70.19	 GO:0005777	PMID:15486203
NCU08003	10.01.09.05	 GO:0006265	PMID:15486203
NCU08003	11.02.03.04	 GO:0045449	PMID:15486203
NCU08003	70.10	 GO:0005634	PMID:15486203
NCU08004	02.13	 GO:0045333	PMID:15486203
NCU08004	20.01.15	 GO:0006818	PMID:15486203
NCU08004	70.16	 GO:0005739	PMID:15486203
NCU08005	01.06	 GO:0006629	PMID:15486203
NCU08005	20.01.15	 GO:0006818	PMID:15486203
NCU08005	70.16	 GO:0005739	PMID:15486203
NCU08022	11.06.02	 GO:0006400	PMID:15486203
NCU08027	14.07	 GO:0006464	PMID:15486203
NCU08030	11.02.01	 GO:0009303	PMID:15486203
NCU08030	11.02.02	 GO:0009304	PMID:15486203
NCU08030	11.02.03.01	 GO:0006350	PMID:15486203
NCU08031	11.02.03.01	 GO:0006350	PMID:15486203
NCU08032	11.04.02	 GO:0008033	PMID:15486203
NCU08032	70.10	 GO:0005634	PMID:15486203
NCU08034	11.04.03.01	 GO:0008380	PMID:15486203
NCU08034	70.10	 GO:0005634	PMID:15486203
NCU08038	43.01.03.06	 GO:0030448	PMID:15486203
NCU08045	01.06	 GO:0006629	PMID:15486203
NCU08050	01.20	 GO:0019748	PMID:15486203
NCU08052	20.03.01	 GO:0015267	PMID:15486203
NCU08053	42.04.03	 GO:0030036	PMID:15486203
NCU08054	01.05.03	 GO:0000272	PMID:15486203
NCU08055	11.02.03.04	 GO:0045449	PMID:15486203
NCU08055	16.03.01	 GO:0003677	PMID:15486203
NCU08056	20.01.27	 GO:0015893	PMID:15486203
NCU08056	20.09.16.01	 GO:0030253	PMID:15486203
NCU08057	01.20.17.09	 GO:0009821	PMID:15486203
NCU08058	01.06.05	 GO:0006633	PMID:15486203
NCU08058	02.25	 GO:0019395	PMID:15486203
NCU08060	01.06	 GO:0006629	PMID:15486203
NCU08060	20.01.15	 GO:0006818	PMID:15486203
NCU08067	32.01	 GO:0006950	PMID:15486203
NCU08067	34.11.03.13	 GO:0005034	PMID:15486203
NCU08071	70.16	 GO:0005739	PMID:15486203
NCU08072	70.01	 GO:0005618	PMID:15486203
NCU08092	20.09.07	 GO:0016192	PMID:15486203
NCU08093	02.13	 GO:0045333	PMID:15486203
NCU08093	02.45.15	 GO:0006091	PMID:15486203
NCU08093	70.16	 GO:0005739	PMID:15486203
NCU08097	01.05.03	 GO:0000272	PMID:15486203
NCU08110	42.25	 GO:0007033	PMID:15486203
NCU08111	14.07.09	 GO:0018126	PMID:15486203
NCU08115	10.01.05.01	 GO:0006281	PMID:15486203
NCU08115	16.03.01	 GO:0003677	PMID:15486203
NCU08115	70.10	 GO:0005634	PMID:15486203
NCU08117	01.01	 GO:0006520	PMID:15486203
NCU08117	01.02	 GO:0006807	PMID:15486203
NCU08118	42.19	 GO:0007031	PMID:15486203
NCU08119	10.01.03	 GO:0006260	PMID:15486203
NCU08119	10.03.01	 GO:0000074	PMID:15486203
NCU08120	70.16	 GO:0005739	PMID:15486203
NCU08121	12.01	 GO:0007046	PMID:15486203
NCU08126	01.05	 GO:0005975	PMID:15486203
NCU08126	02.16.03	 GO:0019659	PMID:15486203
NCU08126	20.01.15	 GO:0006818	PMID:15486203
NCU08126	70.16	 GO:0005739	PMID:15486203
NCU08127	40.01.03	 GO:0051211	PMID:15486203
NCU08131	01.05.03	 GO:0000272	PMID:15486203
NCU08133	01.05	 GO:0005975	PMID:15486203
NCU08137	70.16	 GO:0005739	PMID:15486203
NCU08148	20.01.17	 GO:0006862	PMID:15486203
NCU08148	20.03.02.02.01	 GO:0015295	PMID:15486203
NCU08152	20.01.03	 GO:0008643	PMID:15486203
NCU08158	14.07.03	 GO:0006468	PMID:15486203
NCU08158	32.01.11	 GO:0042594	PMID:15486203
NCU08162	01.01.03.05.01	 GO:0006526	PMID:15486203
NCU08164	01.05	 GO:0005975	PMID:15486203
NCU08176	01.05.03	 GO:0000272	PMID:15486203
NCU08176	70.27	 GO:0005576	PMID:15486203
NCU08177	14.07.03	 GO:0006468	PMID:15486203
NCU08177	30.01	 GO:0007242	PMID:15486203
NCU08178	20.01.17	 GO:0006862	PMID:15486203
NCU08180	01.05	 GO:0005975	PMID:15486203
NCU08180	20.01.03	 GO:0008643	PMID:15486203
NCU08189	01.05.03	 GO:0000272	PMID:15486203
NCU08189	16.05	 GO:0030247	PMID:15486203
NCU08192	34.11	 GO:0051606	PMID:15486203
NCU08195	12.10	 GO:0004812	PMID:15486203
NCU08195	70.03	 GO:0005737	PMID:15486203
NCU08197	20.01.15	 GO:0006818	PMID:15486203
NCU08197	41.01.03.01	 GO:0030582	PMID:15486203
NCU08199	01.05	 GO:0005975	PMID:15486203
NCU08199	01.20.17.09	 GO:0009821	PMID:15486203
NCU08216	01.01.09.03.01	 GO:0019344	PMID:15486203
NCU08216	01.01.09.03.02	 GO:0009093	PMID:15486203
NCU08216	70.03	 GO:0005737	PMID:15486203
NCU08225	34.01.01.01	 GO:0006875	PMID:15486203
NCU08227	01.05.03	 GO:0000272	PMID:15486203
NCU08228	01.05.03	 GO:0000272	PMID:15486203
NCU08231	43.01.03.07	 GO:0048315	PMID:15486203
NCU08232	01.05	 GO:0005975	PMID:15486203
NCU08232	14.07.02	 GO:0006486	PMID:15486203
NCU08233	01.05	 GO:0005975	PMID:15486203
NCU08267	12.01	 GO:0007046	PMID:15486203
NCU08267	12.07	 GO:0006445	PMID:15486203
NCU08268	16.01	 GO:0005515	PMID:15486203
NCU08268	30.01	 GO:0007242	PMID:15486203
NCU08269	01.07.01	 GO:0051188	PMID:15486203
NCU08270	11.04.01	 GO:0006364	PMID:15486203
NCU08270	11.04.02	 GO:0008033	PMID:15486203
NCU08270	11.04.03	 GO:0006397	PMID:15486203
NCU08272	01.05	 GO:0005975	PMID:15486203
NCU08272	20.01.15	 GO:0006818	PMID:15486203
NCU08272	70.16	 GO:0005739	PMID:15486203
NCU08275	01.01.09.04.01	 GO:0009094	PMID:15486203
NCU08275	01.01.09.04.02	 GO:0006559	PMID:15486203
NCU08275	01.01.09.05.01	 GO:0006571	PMID:15486203
NCU08275	01.01.09.05.02	 GO:0006572	PMID:15486203
NCU08275	01.01.09.06.01	 GO:0000162	PMID:15486203
NCU08275	01.01.09.06.02	 GO:0006569	PMID:15486203
NCU08275	01.01.09.07.01	 GO:0000105	PMID:15486203
NCU08277	12.04.01	 GO:0006413	PMID:15486203
NCU08278	20.09.04	 GO:0006839	PMID:15486203
NCU08278	70.16	 GO:0005739	PMID:15486203
NCU08280	01.06.06.11	 GO:0006694	PMID:15486203
NCU08287	01.01.03.05.01	 GO:0006526	PMID:15486203
NCU08287	01.03.04	 GO:0006220	PMID:15486203
NCU08291	01.07.01	 GO:0051188	PMID:15486203
NCU08291	01.20.19.01	 GO:0006779	PMID:15486203
NCU08295	11.04.02	 GO:0008033	PMID:15486203
NCU08295	16.03.03	 GO:0003723	PMID:15486203
NCU08296	70.16	 GO:0005739	PMID:15486203
NCU08297	10.03.01	 GO:0000074	PMID:15486203
NCU08297	10.03.03	 GO:0000910	PMID:15486203
NCU08299	70.16	 GO:0005739	PMID:15486203
NCU08303	14.13	 GO:0030163	PMID:15486203
NCU08303	32.01.05	 GO:0009408	PMID:15486203
NCU08309	10.01.05.01	 GO:0006281	PMID:15486203
NCU08309	70.10	 GO:0005634	PMID:15486203
NCU08310	20.01.17	 GO:0006862	PMID:15486203
NCU08313	01.07.01	 GO:0051188	PMID:15486203
NCU08315	01.20	 GO:0019748	PMID:15486203
NCU08317	10.01.03.03	 GO:0006267	PMID:15486203
NCU08317	70.10	 GO:0005634	PMID:15486203
NCU08319	34.11.03.07	 GO:0019236	PMID:15486203
NCU08325	20.01.01.07.07	 GO:0006817	PMID:15486203
NCU08325	34.01.03.03	 GO:0030643	PMID:15486203
NCU08326	20.01.25	 GO:0051181	PMID:15486203
NCU08326	20.09.04	 GO:0006839	PMID:15486203
NCU08326	70.16	 GO:0005739	PMID:15486203
NCU08329	70.16	 GO:0005739	PMID:15486203
NCU08332	01.03.16	 GO:0006308	PMID:15486203
NCU08332	12.04.01	 GO:0006413	PMID:15486203
NCU08332	16.01	 GO:0005515	PMID:15486203
NCU08339	20.09.07.03	 GO:0006888	PMID:15486203
NCU08339	70.09	 GO:0030133	PMID:15486203
NCU08340	14.07.02	 GO:0006486	PMID:15486203
NCU08340	16.19.05	 GO:0005525	PMID:15486203
NCU08340	18.02.01.01	 GO:0043085	PMID:15486203
NCU08340	20.09.07	 GO:0016192	PMID:15486203
NCU08340	20.09.18.09.01	 GO:0006897	PMID:15486203
NCU08340	30.01.05.05	 GO:0007186	PMID:15486203
NCU08341	20.03.22	 GO:0042626	PMID:15486203
NCU08341	34.01.01.01	 GO:0006875	PMID:15486203
NCU08344	70.03	 GO:0005737	PMID:15486203
NCU08352	01.02	 GO:0006807	PMID:15486203
NCU08352	34.11.11	 GO:0048511	PMID:15486203
NCU08353	11.04.03.05	 GO:0031123	PMID:15486203
NCU08356	01.02	 GO:0006807	PMID:15486203
NCU08358	16.19.03	 GO:0005524	PMID:15486203
NCU08358	20.01.13	 GO:0006869	PMID:15486203
NCU08358	20.01.27	 GO:0015893	PMID:15486203
NCU08358	20.09.16	 GO:0046903	PMID:15486203
NCU08358	70.25	 GO:0005764	PMID:15486203
NCU08359	01.03.04	 GO:0006220	PMID:15486203
NCU08361	01.20.15.01	 GO:0042371	PMID:15486203
NCU08364	01.02	 GO:0006807	PMID:15486203
NCU08364	01.05	 GO:0005975	PMID:15486203
NCU08368	11.04.02	 GO:0008033	PMID:15486203
NCU08372	01.06	 GO:0006629	PMID:15486203
NCU08377	01.03.10	 GO:0009187	PMID:15486203
NCU08377	30.01.09.07	 GO:0019933	PMID:15486203
NCU08379	14.04	 GO:0006605	PMID:15486203
NCU08380	14.07.03	 GO:0006468	PMID:15486203
NCU08380	32.01.03	 GO:0006970	PMID:15486203
NCU08384	01.05.03	 GO:0000272	PMID:15486203
NCU08385	10.03.01	 GO:0000074	PMID:15486203
NCU08385	18.02.01	 GO:0050790	PMID:15486203
NCU08389	70.03	 GO:0005737	PMID:15486203
NCU08393	01.05.11.07.01	 GO:0019439	PMID:15486203
NCU08395	10.03.01	 GO:0000074	PMID:15486203
NCU08395	10.03.04.05	 GO:0007059	PMID:15486203
NCU08399	01.20.05.11	 GO:0030639	PMID:15486203
NCU08402	01.05	 GO:0005975	PMID:15486203
NCU08404	01.07	 GO:0006732	PMID:15486203
NCU08410	70.16	 GO:0005739	PMID:15486203
NCU08411	01.01.06	 GO:0009066	PMID:15486203
NCU08411	70.03	 GO:0005737	PMID:15486203
NCU08412	01.05.02.07	 GO:0009313	PMID:15486203
NCU08418	14.13	 GO:0030163	PMID:15486203
NCU08421	11.04.01	 GO:0006364	PMID:15486203
NCU08423	11.02.03.04	 GO:0045449	PMID:15486203
NCU08423	70.10	 GO:0005634	PMID:15486203
NCU08427	10.01.03	 GO:0006260	PMID:15486203
NCU08427	10.01.05	 GO:0006281	PMID:15486203
NCU08432	01.05.02.07	 GO:0009313	PMID:15486203
NCU08435	01.03.01	 GO:0006163	PMID:15486203
NCU08471	02.10	 GO:0006099	PMID:15486203
NCU08473	01.05.03	 GO:0000272	PMID:15486203
NCU08473	14.13	 GO:0030163	PMID:15486203
NCU08473	16.05	 GO:0030247	PMID:15486203
NCU08477	16.19.05	 GO:0005525	PMID:15486203
NCU08477	30.01	 GO:0007242	PMID:15486203
NCU08484	10.03.01	 GO:0000074	PMID:15486203
NCU08484	10.03.03	 GO:0000910	PMID:15486203
NCU08500	12.01	 GO:0007046	PMID:15486203
NCU08502	70.03	 GO:0005737	PMID:15486203
NCU08507	16.01	 GO:0005515	PMID:15486203
NCU08507	18.02.01	 GO:0050790	PMID:15486203
NCU08507	70.10	 GO:0005634	PMID:15486203
NCU08512	16.03.01	 GO:0003677	PMID:15486203
NCU08512	32.01.05	 GO:0009408	PMID:15486203
NCU08514	14.01	 GO:0006457	PMID:15486203
NCU08515	16.19.03	 GO:0005524	PMID:15486203
NCU08515	20.01.01.01	 GO:0006812	PMID:15486203
NCU08515	20.03.22	 GO:0042626	PMID:15486203
NCU08515	20.09.13	 GO:0007034	PMID:15486203
NCU08515	34.01.01.03	 GO:0030641	PMID:15486203
NCU08515	70.25	 GO:0005764	PMID:15486203
NCU08516	01.05	 GO:0005975	PMID:15486203
NCU08518	16.03.03	 GO:0003723	PMID:15486203
NCU08526	34.11.03.07	 GO:0019236	PMID:15486203
NCU08535	01.06	 GO:0006629	PMID:15486203
NCU08549	01.05	 GO:0005975	PMID:15486203
NCU08552	70.03	 GO:0005737	PMID:15486203
NCU08553	11.02.03	 GO:0009299	PMID:15486203
NCU08553	70.10	 GO:0005634	PMID:15486203
NCU08554	14.01	 GO:0006457	PMID:15486203
NCU08563	01.02.07.03	 GO:0006792	PMID:15486203
NCU08563	11.02.03.04.03	 GO:0016564	PMID:15486203
NCU08566	10.03.04.09	 GO:0007097	PMID:15486203
NCU08566	70.03	 GO:0005737	PMID:15486203
NCU08568	01.01.09.07.01	 GO:0000105	PMID:15486203
NCU08568	01.03.01.03	 GO:0006164	PMID:15486203
NCU08568	01.04	 GO:0006796	PMID:15486203
NCU08595	12.01	 GO:0007046	PMID:15486203
NCU08595	16.03.03	 GO:0003723	PMID:15486203
NCU08598	10.01.09.05	 GO:0006265	PMID:15486203
NCU08604	20.09.01	 GO:0051169	PMID:15486203
NCU08604	42.10.05	 GO:0006998	PMID:15486203
NCU08604	70.10.05	 GO:0005635	PMID:15486203
NCU08605	14.13.01.01	 GO:0043161	PMID:15486203
NCU08611	01.05.25	 GO:0043609	PMID:15486203
NCU08615	01.20.35.01	 GO:0009699	PMID:15486203
NCU08616	11.02.01	 GO:0009303	PMID:15486203
NCU08616	16.03.01	 GO:0003677	PMID:15486203
NCU08616	34.11.11	 GO:0048511	PMID:15486203
NCU08616	70.10	 GO:0005634	PMID:15486203
NCU08620	70.03	 GO:0005737	PMID:15486203
NCU08625	01.05	 GO:0005975	PMID:15486203
NCU08627	70.03	 GO:0005737	PMID:15486203
NCU08648	01.03.16	 GO:0006308	PMID:15486203
NCU08651	01.03.13	 GO:0006140	PMID:15486203
NCU08651	11.02.03.04.01	 GO:0016563	PMID:15486203
NCU08652	11.02.03.04.01	 GO:0016563	PMID:15486203
NCU08660	11.04.02	 GO:0008033	PMID:15486203
NCU08661	01.07.01	 GO:0051188	PMID:15486203
NCU08663	12.01	 GO:0007046	PMID:15486203
NCU08663	16.01	 GO:0005515	PMID:15486203
NCU08663	16.03.03	 GO:0003723	PMID:15486203
NCU08669	02.16	 GO:0006113	PMID:15486203
NCU08671	01.06	 GO:0006629	PMID:15486203
NCU08671	70.03	 GO:0005737	PMID:15486203
NCU08685	01.03.01	 GO:0006163	PMID:15486203
NCU08685	70.03	 GO:0005737	PMID:15486203
NCU08692	12.07	 GO:0006445	PMID:15486203
NCU08692	70.16	 GO:0005739	PMID:15486203
NCU08703	01.04	 GO:0006796	PMID:15486203
NCU08705	34.11.03.07	 GO:0019236	PMID:15486203
NCU08707	14.10	 GO:0006461	PMID:15486203
NCU08707	34.01.01.01	 GO:0006875	PMID:15486203
NCU08726	11.02.03.04.01	 GO:0016563	PMID:15486203
NCU08726	41.01.03.01	 GO:0030582	PMID:15486203
NCU08728	12.01	 GO:0007046	PMID:15486203
NCU08728	70.16	 GO:0005739	PMID:15486203
NCU08734	14.13	 GO:0030163	PMID:15486203
NCU08738	20.01.09	 GO:0015833	PMID:15486203
NCU08741	30.01	 GO:0007242	PMID:15486203
