geneid	pubmedid	annotationmethod	annotationsource
NCU02277	22152473	Manual	Broad_CAP
NCU02278	22152473	Manual	Broad_CAP
NCU02278	22462823	Manual	Broad_CAP
NCU02280	1433284	Manual	Broad_CAP
NCU02280	1825789	Manual	Broad_CAP
NCU02280	19520721	Manual	Broad_CAP
NCU02280	8013735	Manual	Broad_CAP
NCU02280	19696111	Manual	Broad_CAP
NCU02280	23589521	Manual	Broad_CAP
NCU02280	23935467	Manual	Broad_CAP
NCU02282	19696111	Manual	Broad_CAP
NCU02283	16287898	Manual	Broad_CAP
NCU02283	21965514	Manual	Broad_CAP
NCU02283	22152473	Manual	Broad_CAP
NCU02287	19696111	Manual	Broad_CAP
NCU02287	22001287	Manual	Broad_CAP
NCU02287	22626843	Manual	Broad_CAP
NCU02289	12871904	Manual	Broad_CAP
NCU02289	16287898	Manual	Broad_CAP
NCU02291	20716356	Manual	Broad_CAP
NCU02291	22469835	Manual	Broad_CAP
NCU02294	22152473	Manual	Broad_CAP
NCU02294	22445960	Manual	Broad_CAP
NCU02295	18676954	Manual	Broad_CAP
NCU02295	19520721	Manual	Broad_CAP
NCU02295	19696111	Manual	Broad_CAP
NCU02295	21079689	Manual	Broad_CAP
NCU02295	22462823	Manual	Broad_CAP
NCU02295	23589521	Manual	Broad_CAP
NCU02296	126363	Manual	Broad_CAP
NCU02296	15378267	Manual	Broad_CAP
NCU02296	22001287	Manual	Broad_CAP
NCU02296	22152473	Manual	Broad_CAP
NCU02298	24037267	Manual	Broad_CAP
NCU02299	22469835	Manual	Broad_CAP
NCU02301	22345350	Manual	Broad_CAP
NCU02302	22152473	Manual	Broad_CAP
NCU02304	22152473	Manual	Broad_CAP
NCU02305	23935467	Manual	Broad_CAP
NCU02307	20018766	Manual	Broad_CAP
NCU02307	15007097	Manual	Broad_CAP
NCU02307	16801547	Manual	Broad_CAP
NCU02307	21081763	Manual	Broad_CAP
NCU02307	22152473	Manual	Broad_CAP
NCU02307	22345350	Manual	Broad_CAP
NCU02307	22462823	Manual	Broad_CAP
NCU02307	24037267	Manual	Broad_CAP
NCU02316	22345350	Manual	Broad_CAP
NCU02317	19696111	Manual	Broad_CAP
NCU02317	22445960	Manual	Broad_CAP
NCU02317	22590528	Manual	Broad_CAP
NCU02318	19696111	Manual	Broad_CAP
NCU02318	22445960	Manual	Broad_CAP
NCU02319	19696111	Manual	Broad_CAP
NCU02319	23589521	Manual	Broad_CAP
NCU02322	19696111	Manual	Broad_CAP
NCU02322	20876563	Manual	Broad_CAP
NCU02322	22626843	Manual	Broad_CAP
NCU02322	23733042	Manual	Broad_CAP
NCU02325	15522735	Manual	Broad_CAP
NCU02325	20018766	Manual	Broad_CAP
NCU02325	19696111	Manual	Broad_CAP
NCU02325	23589521	Manual	Broad_CAP
NCU02326	22345350	Manual	Broad_CAP
NCU02327	21081763	Manual	Broad_CAP
NCU02328	19520721	Manual	Broad_CAP
NCU02328	22152473	Manual	Broad_CAP
NCU02328	22590528	Manual	Broad_CAP
NCU02328	23733042	Manual	Broad_CAP
NCU02329	20519745	Manual	Broad_CAP
NCU02329	22445960	Manual	Broad_CAP
NCU02329	22590528	Manual	Broad_CAP
NCU02333	16287898	Manual	Broad_CAP
NCU02333	2137713	Manual	Broad_CAP
NCU02333	2890621	Manual	Broad_CAP
NCU02333	2945985	Manual	Broad_CAP
NCU02333	2951253	Manual	Broad_CAP
NCU02333	2953715	Manual	Broad_CAP
NCU02333	2978956	Manual	Broad_CAP
NCU02333	5419257	Manual	Broad_CAP
NCU02333	19696111	Manual	Broad_CAP
NCU02333	22462823	Manual	Broad_CAP
NCU02333	23125351	Manual	Broad_CAP
NCU02333	2534965	Manual	Broad_CAP
NCU02333	6450741	Manual	Broad_CAP
NCU02335	19696111	Manual	Broad_CAP
NCU02335	21081763	Manual	Broad_CAP
NCU02335	22152473	Manual	Broad_CAP
NCU02336	22462823	Manual	Broad_CAP
NCU02337	22152473	Manual	Broad_CAP
NCU02337	23125351	Manual	Broad_CAP
NCU02338	22445960	Manual	Broad_CAP
NCU02338	23733042	Manual	Broad_CAP
NCU02338	23935534	Manual	Broad_CAP
NCU02342	22001287	Manual	Broad_CAP
NCU02342	22345350	Manual	Broad_CAP
NCU02343	20018766	Manual	Broad_CAP
NCU02343	19696111	Manual	Broad_CAP
NCU02343	22345350	Manual	Broad_CAP
NCU02343	22462823	Manual	Broad_CAP
NCU02343	22474347	Manual	Broad_CAP
NCU02343	22532664	Manual	Broad_CAP
NCU02343	23589521	Manual	Broad_CAP
NCU02343	23733042	Manual	Broad_CAP
NCU02343	23766336	Manual	Broad_CAP
NCU02344	20018766	Manual	Broad_CAP
NCU02344	21980519	Manual	Broad_CAP
NCU02344	22004347	Manual	Broad_CAP
NCU02344	22152473	Manual	Broad_CAP
NCU02344	22445960	Manual	Broad_CAP
NCU02344	22462823	Manual	Broad_CAP
NCU02344	22474347	Manual	Broad_CAP
NCU02344	22532664	Manual	Broad_CAP
NCU02344	23766336	Manual	Broad_CAP
NCU02344	24037267	Manual	Broad_CAP
NCU02345	22152473	Manual	Broad_CAP
NCU02348	15007097	Manual	Broad_CAP
NCU02348	17003123	Manual	Broad_CAP
NCU02348	19444217	Manual	Broad_CAP
NCU02348	2463486	Manual	Broad_CAP
NCU02348	15800214	Manual	Broad_CAP
NCU02348	16287898	Manual	Broad_CAP
NCU02351	19520721	Manual	Broad_CAP
NCU02351	19696111	Manual	Broad_CAP
NCU02351	22462823	Manual	Broad_CAP
NCU02351	23589521	Manual	Broad_CAP
NCU02351	24037267	Manual	Broad_CAP
NCU02354	15007097	Manual	Broad_CAP
NCU02356	10066551	Manual	Broad_CAP
NCU02356	10487748	Manual	Broad_CAP
NCU02356	10517328	Manual	Broad_CAP
NCU02356	10618405	Manual	Broad_CAP
NCU02356	10632711	Manual	Broad_CAP
NCU02356	10884222	Manual	Broad_CAP
NCU02356	11157738	Manual	Broad_CAP
NCU02356	11226160	Manual	Broad_CAP
NCU02356	11226161	Manual	Broad_CAP
NCU02356	11239402	Manual	Broad_CAP
NCU02356	11251826	Manual	Broad_CAP
NCU02356	11343403	Manual	Broad_CAP
NCU02356	11416214	Manual	Broad_CAP
NCU02356	11517254	Manual	Broad_CAP
NCU02356	11532152	Manual	Broad_CAP
NCU02356	11742984	Manual	Broad_CAP
NCU02356	11756547	Manual	Broad_CAP
NCU02356	12098705	Manual	Broad_CAP
NCU02356	12110577	Manual	Broad_CAP
NCU02356	12180913	Manual	Broad_CAP
NCU02356	12242499	Manual	Broad_CAP
NCU02356	12932081	Manual	Broad_CAP
NCU02356	14625272	Manual	Broad_CAP
NCU02356	15731099	Manual	Broad_CAP
NCU02356	15813728	Manual	Broad_CAP
NCU02356	16287715	Manual	Broad_CAP
NCU02356	16374510	Manual	Broad_CAP
NCU02356	16421276	Manual	Broad_CAP
NCU02356	16537415	Manual	Broad_CAP
NCU02356	16905532	Manual	Broad_CAP
NCU02356	16914525	Manual	Broad_CAP
NCU02356	17301235	Manual	Broad_CAP
NCU02356	17317630	Manual	Broad_CAP
NCU02356	17575051	Manual	Broad_CAP
NCU02356	17676324	Manual	Broad_CAP
NCU02356	17726525	Manual	Broad_CAP
NCU02356	17947430	Manual	Broad_CAP
NCU02356	17965132	Manual	Broad_CAP
NCU02356	17984065	Manual	Broad_CAP
NCU02356	18079175	Manual	Broad_CAP
NCU02356	18277380	Manual	Broad_CAP
NCU02356	18583987	Manual	Broad_CAP
NCU02356	18769678	Manual	Broad_CAP
NCU02356	18997062	Manual	Broad_CAP
NCU02356	19020516	Manual	Broad_CAP
NCU02356	19139144	Manual	Broad_CAP
NCU02356	19141472	Manual	Broad_CAP
NCU02356	19262566	Manual	Broad_CAP
NCU02356	19427309	Manual	Broad_CAP
NCU02356	19450533	Manual	Broad_CAP
NCU02356	19747717	Manual	Broad_CAP
NCU02356	19800017	Manual	Broad_CAP
NCU02356	19932184	Manual	Broad_CAP
NCU02356	5802565	Manual	Broad_CAP
NCU02356	8278550	Manual	Broad_CAP
NCU02356	9108272	Manual	Broad_CAP
NCU02356	9348657	Manual	Broad_CAP
NCU02356	9402704	Manual	Broad_CAP
NCU02356	9454641	Manual	Broad_CAP
NCU02356	9680960	Manual	Broad_CAP
NCU02356	9695904	Manual	Broad_CAP
NCU02356	9723912	Manual	Broad_CAP
NCU02356	1453275	Manual	Broad_CAP
NCU02356	16287898	Manual	Broad_CAP
NCU02356	19948888	Manual	Broad_CAP
NCU02356	20026679	Manual	Broad_CAP
NCU02356	20159972	Manual	Broad_CAP
NCU02356	20576110	Manual	Broad_CAP
NCU02356	20675579	Manual	Broad_CAP
NCU02356	20709620	Manual	Broad_CAP
NCU02356	20733070	Manual	Broad_CAP
NCU02356	20807745	Manual	Broad_CAP
NCU02356	21079689	Manual	Broad_CAP
NCU02356	2138217	Manual	Broad_CAP
NCU02356	2140412	Manual	Broad_CAP
NCU02356	21707668	Manual	Broad_CAP
NCU02356	21811413	Manual	Broad_CAP
NCU02356	22087254	Manual	Broad_CAP
NCU02356	22152473	Manual	Broad_CAP
NCU02356	22164247	Manual	Broad_CAP
NCU02356	22367035	Manual	Broad_CAP
NCU02356	22496627	Manual	Broad_CAP
NCU02356	22955278	Manual	Broad_CAP
NCU02356	23050231	Manual	Broad_CAP
NCU02356	23124067	Manual	Broad_CAP
NCU02356	23277144	Manual	Broad_CAP
NCU02356	23319591	Manual	Broad_CAP
NCU02356	23417067	Manual	Broad_CAP
NCU02356	23712010	Manual	Broad_CAP
NCU02356	24030828	Manual	Broad_CAP
NCU02356	24039606	Manual	Broad_CAP
NCU02356	24142928	Manual	Broad_CAP
NCU02356	6235212	Manual	Broad_CAP
NCU02360	22345350	Manual	Broad_CAP
NCU02361	22001287	Manual	Broad_CAP
NCU02361	22152473	Manual	Broad_CAP
NCU02361	22345350	Manual	Broad_CAP
NCU02361	23733042	Manual	Broad_CAP
NCU02361	24037267	Manual	Broad_CAP
NCU02364	21695121	Manual	Broad_CAP
NCU02364	22462823	Manual	Broad_CAP
NCU02366	15522735	Manual	Broad_CAP
NCU02366	20018766	Manual	Broad_CAP
NCU02366	19696111	Manual	Broad_CAP
NCU02366	21145408	Manual	Broad_CAP
NCU02366	22001287	Manual	Broad_CAP
NCU02366	22462823	Manual	Broad_CAP
NCU02366	23935467	Manual	Broad_CAP
NCU02366	24037267	Manual	Broad_CAP
NCU02368	22469835	Manual	Broad_CAP
NCU02369	15007097	Manual	Broad_CAP
NCU02369	19696111	Manual	Broad_CAP
NCU02369	24037267	Manual	Broad_CAP
NCU02369	24140149	Manual	Broad_CAP
NCU02371	24037267	Manual	Broad_CAP
NCU02373	10228558	Manual	Broad_CAP
NCU02373	10497022	Manual	Broad_CAP
NCU02373	19520721	Manual	Broad_CAP
NCU02373	16287898	Manual	Broad_CAP
NCU02373	1825202	Manual	Broad_CAP
NCU02373	19696111	Manual	Broad_CAP
NCU02373	21145408	Manual	Broad_CAP
NCU02373	22462823	Manual	Broad_CAP
NCU02373	23935467	Manual	Broad_CAP
NCU02374	15007097	Manual	Broad_CAP
NCU02376	22469835	Manual	Broad_CAP
NCU02378	21081763	Manual	Broad_CAP
NCU02378	23125351	Manual	Broad_CAP
NCU02379	23223037	Manual	Broad_CAP
NCU02379	3442821	Manual	Broad_CAP
NCU02380	17449655	Manual	Broad_CAP
NCU02380	19230635	Manual	Broad_CAP
NCU02380	23935467	Manual	Broad_CAP
NCU02381	22152473	Manual	Broad_CAP
NCU02382	22462823	Manual	Broad_CAP
NCU02390	19520721	Manual	Broad_CAP
NCU02390	19696111	Manual	Broad_CAP
NCU02390	22152473	Manual	Broad_CAP
NCU02390	22445960	Manual	Broad_CAP
NCU02390	23589521	Manual	Broad_CAP
NCU02390	24037267	Manual	Broad_CAP
NCU02391	19520721	Manual	Broad_CAP
NCU02391	19696111	Manual	Broad_CAP
NCU02393	15001190	Manual	Broad_CAP
NCU02393	15007097	Manual	Broad_CAP
NCU02393	15075265	Manual	Broad_CAP
NCU02393	15879525	Manual	Broad_CAP
NCU02393	17392518	Manual	Broad_CAP
NCU02393	18979236	Manual	Broad_CAP
NCU02393	19696111	Manual	Broad_CAP
NCU02393	16287898	Manual	Broad_CAP
NCU02393	20876563	Manual	Broad_CAP
NCU02393	22152473	Manual	Broad_CAP
NCU02393	22271443	Manual	Broad_CAP
NCU02393	22462823	Manual	Broad_CAP
NCU02393	22626843	Manual	Broad_CAP
NCU02393	22900028	Manual	Broad_CAP
NCU02393	22906237	Manual	Broad_CAP
NCU02393	23028357	Manual	Broad_CAP
NCU02393	23274249	Manual	Broad_CAP
NCU02393	23733042	Manual	Broad_CAP
NCU02393	23935534	Manual	Broad_CAP
NCU02393	24028079	Manual	Broad_CAP
NCU02393	24037267	Manual	Broad_CAP
NCU02397	15522735	Manual	Broad_CAP
NCU02397	19696111	Manual	Broad_CAP
NCU02397	21081763	Manual	Broad_CAP
NCU02397	22345350	Manual	Broad_CAP
NCU02397	22462823	Manual	Broad_CAP
NCU02397	22626843	Manual	Broad_CAP
NCU02397	23733042	Manual	Broad_CAP
NCU02398	19696111	Manual	Broad_CAP
NCU02399	22001288	Manual	Broad_CAP
NCU02399	22152473	Manual	Broad_CAP
NCU02399	22462823	Manual	Broad_CAP
NCU02400	19696111	Manual	Broad_CAP
NCU02400	20018766	Manual	Broad_CAP
NCU02400	22462823	Manual	Broad_CAP
NCU02400	23589521	Manual	Broad_CAP
NCU02403	22152473	Manual	Broad_CAP
NCU02403	22462823	Manual	Broad_CAP
NCU02404	23515838	Manual	Broad_CAP
NCU02404	23125351	Manual	Broad_CAP
NCU02405	19696111	Manual	Broad_CAP
NCU02407	20018766	Manual	Broad_CAP
NCU02407	19696111	Manual	Broad_CAP
NCU02407	20707002	Manual	Broad_CAP
NCU02407	21145408	Manual	Broad_CAP
NCU02407	23935467	Manual	Broad_CAP
NCU02408	19696111	Manual	Broad_CAP
NCU02408	22152473	Manual	Broad_CAP
NCU02408	22445960	Manual	Broad_CAP
NCU02408	23589521	Manual	Broad_CAP
NCU02408	24037267	Manual	Broad_CAP
NCU02412	19696111	Manual	Broad_CAP
NCU02412	22462823	Manual	Broad_CAP
NCU02413	19696111	Manual	Broad_CAP
NCU02414	17449655	Manual	Broad_CAP
NCU02414	15007097	Manual	Broad_CAP
NCU02416	19696111	Manual	Broad_CAP
NCU02416	22462823	Manual	Broad_CAP
NCU02417	15007097	Manual	Broad_CAP
NCU02419	23733042	Manual	Broad_CAP
NCU02419	24037267	Manual	Broad_CAP
NCU02421	19696111	Manual	Broad_CAP
NCU02422	19696111	Manual	Broad_CAP
NCU02422	22469835	Manual	Broad_CAP
NCU02422	23589521	Manual	Broad_CAP
NCU02423	19696111	Manual	Broad_CAP
NCU02424	20018766	Manual	Broad_CAP
NCU02424	19696111	Manual	Broad_CAP
NCU02428	24037267	Manual	Broad_CAP
NCU02429	22345350	Manual	Broad_CAP
NCU02429	22462823	Manual	Broad_CAP
NCU02430	134253	Manual	Broad_CAP
NCU02430	1531800	Manual	Broad_CAP
NCU02430	5438367	Manual	Broad_CAP
NCU02430	7904723	Manual	Broad_CAP
NCU02430	16287898	Manual	Broad_CAP
NCU02430	19696111	Manual	Broad_CAP
NCU02430	22462823	Manual	Broad_CAP
NCU02430	23589521	Manual	Broad_CAP
NCU02430	23733042	Manual	Broad_CAP
NCU02430	23935467	Manual	Broad_CAP
NCU02432	24037267	Manual	Broad_CAP
NCU02434	19696111	Manual	Broad_CAP
NCU02435	11901114	Manual	Broad_CAP
NCU02435	15007097	Manual	Broad_CAP
NCU02435	19696111	Manual	Broad_CAP
NCU02435	20433192	Manual	Broad_CAP
NCU02435	20462202	Manual	Broad_CAP
NCU02435	22469835	Manual	Broad_CAP
NCU02435	22626843	Manual	Broad_CAP
NCU02435	23125351	Manual	Broad_CAP
NCU02437	11901114	Manual	Broad_CAP
NCU02437	15007097	Manual	Broad_CAP
NCU02437	19696111	Manual	Broad_CAP
NCU02437	20433192	Manual	Broad_CAP
NCU02437	22469835	Manual	Broad_CAP
NCU02437	22626843	Manual	Broad_CAP
NCU02438	20018766	Manual	Broad_CAP
NCU02438	19696111	Manual	Broad_CAP
NCU02438	21145408	Manual	Broad_CAP
NCU02438	22462823	Manual	Broad_CAP
NCU02450	160410	Manual	Broad_CAP
NCU02450	4194265	Manual	Broad_CAP
NCU02450	22001287	Manual	Broad_CAP
NCU02450	23733042	Manual	Broad_CAP
NCU02450	23935467	Manual	Broad_CAP
NCU02451	19696111	Manual	Broad_CAP
NCU02451	23589521	Manual	Broad_CAP
NCU02452	22001287	Manual	Broad_CAP
NCU02453	22345350	Manual	Broad_CAP
NCU02453	24037267	Manual	Broad_CAP
NCU02455	11034311	Manual	Broad_CAP
NCU02455	12871904	Manual	Broad_CAP
NCU02455	17470367	Manual	Broad_CAP
NCU02455	18948221	Manual	Broad_CAP
NCU02455	20018766	Manual	Broad_CAP
NCU02455	19696111	Manual	Broad_CAP
NCU02455	21980519	Manual	Broad_CAP
NCU02455	22345350	Manual	Broad_CAP
NCU02455	22462823	Manual	Broad_CAP
NCU02455	22474347	Manual	Broad_CAP
NCU02455	23589521	Manual	Broad_CAP
NCU02456	19246761	Manual	Broad_CAP
NCU02456	20034585	Manual	Broad_CAP
NCU02456	23475706	Manual	Broad_CAP
NCU02457	15007097	Manual	Broad_CAP
NCU02458	19520721	Manual	Broad_CAP
NCU02458	24037267	Manual	Broad_CAP
NCU02460	16287898	Manual	Broad_CAP
NCU02460	22152473	Manual	Broad_CAP
NCU02461	23186325	Manual	Broad_CAP
NCU02463	19696111	Manual	Broad_CAP
NCU02463	22001287	Manual	Broad_CAP
NCU02463	23589521	Manual	Broad_CAP
NCU02464	18676954	Manual	Broad_CAP
NCU02464	16287898	Manual	Broad_CAP
NCU02464	19696111	Manual	Broad_CAP
NCU02465	24037267	Manual	Broad_CAP
NCU02466	22813893	Manual	Broad_CAP
NCU02467	22955885	Manual	Broad_CAP
NCU02468	22152473	Manual	Broad_CAP
NCU02470	14597725	Manual	Broad_CAP
NCU02470	22469835	Manual	Broad_CAP
NCU02470	24037267	Manual	Broad_CAP
NCU02472	19520721	Manual	Broad_CAP
NCU02472	8804391	Manual	Broad_CAP
NCU02472	16287898	Manual	Broad_CAP
NCU02472	19696111	Manual	Broad_CAP
NCU02472	2142943	Manual	Broad_CAP
NCU02472	23589521	Manual	Broad_CAP
NCU02472	23935467	Manual	Broad_CAP
NCU02473	22469835	Manual	Broad_CAP
NCU02474	15987740	Manual	Broad_CAP
NCU02474	16287898	Manual	Broad_CAP
NCU02474	19696111	Manual	Broad_CAP
NCU02474	22462823	Manual	Broad_CAP
NCU02475	16287898	Manual	Broad_CAP
NCU02475	22001287	Manual	Broad_CAP
NCU02475	22469835	Manual	Broad_CAP
NCU02475	23125351	Manual	Broad_CAP
NCU02476	17516063	Manual	Broad_CAP
NCU02476	22590528	Manual	Broad_CAP
NCU02477	16287898	Manual	Broad_CAP
NCU02477	22152473	Manual	Broad_CAP
NCU02478	19696111	Manual	Broad_CAP
NCU02478	22474347	Manual	Broad_CAP
NCU02479	22152473	Manual	Broad_CAP
NCU02479	23935467	Manual	Broad_CAP
NCU02480	19520721	Manual	Broad_CAP
NCU02480	16287898	Manual	Broad_CAP
NCU02480	19696111	Manual	Broad_CAP
NCU02480	22462823	Manual	Broad_CAP
NCU02480	23125351	Manual	Broad_CAP
NCU02480	23589521	Manual	Broad_CAP
NCU02480	24037267	Manual	Broad_CAP
NCU02481	16287898	Manual	Broad_CAP
NCU02482	15522735	Manual	Broad_CAP
NCU02482	16287898	Manual	Broad_CAP
NCU02482	19696111	Manual	Broad_CAP
NCU02482	22345350	Manual	Broad_CAP
NCU02482	23935467	Manual	Broad_CAP
NCU02485	20018766	Manual	Broad_CAP
NCU02485	22474347	Manual	Broad_CAP
NCU02485	22532664	Manual	Broad_CAP
NCU02485	23766336	Manual	Broad_CAP
NCU02486	22445960	Manual	Broad_CAP
NCU02488	24037267	Manual	Broad_CAP
NCU02490	16287898	Manual	Broad_CAP
NCU02490	22001287	Manual	Broad_CAP
NCU02491	19520721	Manual	Broad_CAP
NCU02491	19696111	Manual	Broad_CAP
NCU02491	23589521	Manual	Broad_CAP
NCU02492	22152473	Manual	Broad_CAP
NCU02492	23733042	Manual	Broad_CAP
NCU02493	15007097	Manual	Broad_CAP
NCU02493	19696111	Manual	Broad_CAP
NCU02493	22462823	Manual	Broad_CAP
NCU02494	16287898	Manual	Broad_CAP
NCU02497	16287898	Manual	Broad_CAP
NCU02497	22469835	Manual	Broad_CAP
NCU02498	22001288	Manual	Broad_CAP
NCU02498	22469835	Manual	Broad_CAP
NCU02498	22589747	Manual	Broad_CAP
NCU02499	16287898	Manual	Broad_CAP
NCU02500	18769678	Manual	Broad_CAP
NCU02500	20018766	Manual	Broad_CAP
NCU02500	8917550	Manual	Broad_CAP
NCU02500	1459460	Manual	Broad_CAP
NCU02500	15802524	Manual	Broad_CAP
NCU02500	16287898	Manual	Broad_CAP
NCU02500	22298702	Manual	Broad_CAP
NCU02500	22462823	Manual	Broad_CAP
NCU02500	22469835	Manual	Broad_CAP
NCU02500	22590528	Manual	Broad_CAP
NCU02500	22626843	Manual	Broad_CAP
NCU02500	23733042	Manual	Broad_CAP
NCU02500	23782882	Manual	Broad_CAP
NCU02500	24037267	Manual	Broad_CAP
NCU02502	21081763	Manual	Broad_CAP
NCU02502	22001287	Manual	Broad_CAP
NCU02502	22590528	Manual	Broad_CAP
NCU02502	24037267	Manual	Broad_CAP
NCU02504	20018766	Manual	Broad_CAP
NCU02504	23782882	Manual	Broad_CAP
NCU02504	24037267	Manual	Broad_CAP
NCU02505	20018766	Manual	Broad_CAP
NCU02505	19696111	Manual	Broad_CAP
NCU02505	23589521	Manual	Broad_CAP
NCU02505	23935467	Manual	Broad_CAP
NCU02505	23417067	Manual	Broad_CAP
NCU02508	19696111	Manual	Broad_CAP
NCU02509	12180913	Manual	Broad_CAP
NCU02509	19230635	Manual	Broad_CAP
NCU02509	20018766	Manual	Broad_CAP
NCU02509	16287898	Manual	Broad_CAP
NCU02509	19696111	Manual	Broad_CAP
NCU02509	22462823	Manual	Broad_CAP
NCU02509	23125351	Manual	Broad_CAP
NCU02509	23589521	Manual	Broad_CAP
NCU02509	23733042	Manual	Broad_CAP
NCU02509	24037267	Manual	Broad_CAP
NCU02510	20018766	Manual	Broad_CAP
NCU02510	19696111	Manual	Broad_CAP
NCU02511	19696111	Manual	Broad_CAP
NCU02511	22001287	Manual	Broad_CAP
NCU02511	24037267	Manual	Broad_CAP
NCU02512	20018766	Manual	Broad_CAP
NCU02512	19696111	Manual	Broad_CAP
NCU02512	22345350	Manual	Broad_CAP
NCU02512	22462823	Manual	Broad_CAP
NCU02512	22469835	Manual	Broad_CAP
NCU02512	23733042	Manual	Broad_CAP
NCU02513	19696111	Manual	Broad_CAP
NCU02513	22626843	Manual	Broad_CAP
NCU02513	23589521	Manual	Broad_CAP
NCU02514	1351018	Manual	Broad_CAP
NCU02514	18678653	Manual	Broad_CAP
NCU02514	19230635	Manual	Broad_CAP
NCU02514	19520721	Manual	Broad_CAP
NCU02514	20018766	Manual	Broad_CAP
NCU02514	16287898	Manual	Broad_CAP
NCU02514	19696111	Manual	Broad_CAP
NCU02514	20707002	Manual	Broad_CAP
NCU02514	22462823	Manual	Broad_CAP
NCU02514	23589521	Manual	Broad_CAP
NCU02515	19696111	Manual	Broad_CAP
NCU02515	22001287	Manual	Broad_CAP
NCU02515	22345350	Manual	Broad_CAP
NCU02515	22462823	Manual	Broad_CAP
NCU02515	23733042	Manual	Broad_CAP
NCU02520	19696111	Manual	Broad_CAP
NCU02520	22462823	Manual	Broad_CAP
NCU02523	20018766	Manual	Broad_CAP
NCU02523	22462823	Manual	Broad_CAP
NCU02523	22469835	Manual	Broad_CAP
NCU02523	22955885	Manual	Broad_CAP
NCU02524	16287898	Manual	Broad_CAP
NCU02524	22445960	Manual	Broad_CAP
NCU02525	19520721	Manual	Broad_CAP
NCU02525	22469835	Manual	Broad_CAP
NCU02526	22152473	Manual	Broad_CAP
NCU02526	22445960	Manual	Broad_CAP
NCU02528	17240982	Manual	Broad_CAP
NCU02528	22469835	Manual	Broad_CAP
NCU02528	23125351	Manual	Broad_CAP
NCU02530	19520721	Manual	Broad_CAP
NCU02530	19696111	Manual	Broad_CAP
NCU02532	15802524	Manual	Broad_CAP
NCU02533	19520721	Manual	Broad_CAP
NCU02533	22469835	Manual	Broad_CAP
NCU02533	23125351	Manual	Broad_CAP
NCU02533	24037267	Manual	Broad_CAP
NCU02534	16287898	Manual	Broad_CAP
NCU02534	21145408	Manual	Broad_CAP
NCU02534	22001288	Manual	Broad_CAP
NCU02534	22445960	Manual	Broad_CAP
NCU02534	22462823	Manual	Broad_CAP
NCU02534	23935467	Manual	Broad_CAP
NCU02538	19696111	Manual	Broad_CAP
NCU02540	20876563	Manual	Broad_CAP
NCU02540	22345350	Manual	Broad_CAP
NCU02542	15007097	Manual	Broad_CAP
NCU02542	15522735	Manual	Broad_CAP
NCU02542	20018766	Manual	Broad_CAP
NCU02542	16287898	Manual	Broad_CAP
NCU02542	19696111	Manual	Broad_CAP
NCU02542	20876563	Manual	Broad_CAP
NCU02542	21079689	Manual	Broad_CAP
NCU02542	22152473	Manual	Broad_CAP
NCU02542	22445960	Manual	Broad_CAP
NCU02542	23125351	Manual	Broad_CAP
NCU02544	19520721	Manual	Broad_CAP
NCU02544	22462823	Manual	Broad_CAP
NCU02545	22445960	Manual	Broad_CAP
NCU02546	23733042	Manual	Broad_CAP
NCU02547	19696111	Manual	Broad_CAP
NCU02547	22152473	Manual	Broad_CAP
NCU02547	22345350	Manual	Broad_CAP
NCU02547	22462823	Manual	Broad_CAP
NCU02547	23125351	Manual	Broad_CAP
NCU02547	23589521	Manual	Broad_CAP
NCU02548	20018766	Manual	Broad_CAP
NCU02548	22445960	Manual	Broad_CAP
NCU02549	20018766	Manual	Broad_CAP
NCU02549	2141023	Manual	Broad_CAP
NCU02549	2967109	Manual	Broad_CAP
NCU02549	16287898	Manual	Broad_CAP
NCU02549	21145408	Manual	Broad_CAP
NCU02549	21980519	Manual	Broad_CAP
NCU02549	22462823	Manual	Broad_CAP
NCU02549	23125351	Manual	Broad_CAP
NCU02549	6237909	Manual	Broad_CAP
NCU02552	19696111	Manual	Broad_CAP
NCU02554	22001287	Manual	Broad_CAP
NCU02554	24037267	Manual	Broad_CAP
NCU02555	22469835	Manual	Broad_CAP
NCU02556	15007097	Manual	Broad_CAP
NCU02556	21965514	Manual	Broad_CAP
NCU02556	22626843	Manual	Broad_CAP
NCU02558	22001287	Manual	Broad_CAP
NCU02560	16287898	Manual	Broad_CAP
NCU02561	16287898	Manual	Broad_CAP
NCU02561	24037267	Manual	Broad_CAP
NCU02562	16287898	Manual	Broad_CAP
NCU02563	16287898	Manual	Broad_CAP
NCU02564	15522735	Manual	Broad_CAP
NCU02565	16287898	Manual	Broad_CAP
NCU02566	17449655	Manual	Broad_CAP
NCU02566	16287898	Manual	Broad_CAP
NCU02566	23935467	Manual	Broad_CAP
NCU02567	24037267	Manual	Broad_CAP
NCU02568	16287898	Manual	Broad_CAP
NCU02568	22445960	Manual	Broad_CAP
NCU02570	16287898	Manual	Broad_CAP
NCU02570	22445960	Manual	Broad_CAP
NCU02571	18676954	Manual	Broad_CAP
NCU02571	16287898	Manual	Broad_CAP
NCU02571	19696111	Manual	Broad_CAP
NCU02571	22152473	Manual	Broad_CAP
NCU02571	22462823	Manual	Broad_CAP
NCU02571	23589521	Manual	Broad_CAP
NCU02571	23755044	Manual	Broad_CAP
NCU02573	22462823	Manual	Broad_CAP
NCU02573	23125351	Manual	Broad_CAP
